권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
서울,내 품안의 반려견(강서점),,"서울특별시 강서구 강서로 ***, 경동엠파이어시티 ***동 ***호 (화곡동)",서울특별시 강서구 화곡동 ****-* 경동엠파이어시티,07714,2019-12-16,영업/정상
서울,이펫,,"서울특별시 강서구 강서로 ***, 마곡오드카운티*차 (마곡동)",서울특별시 강서구 마곡동 ***-* 마곡오드카운티*차,07792,2020-01-09,영업/정상
서울,낭만고양이(강서점),,"서울특별시 강서구 마곡중앙*로 **, 이너매스마곡* ***호 (마곡동)",서울특별시 강서구 마곡동 ***-** 이너매스마곡* ***호,07806,2020-03-05,영업/정상
서울,버디독 강아지분양 고양이분양 안심분양센터 서울 강서점,,"서울특별시 강서구 강서로 ***, 성원빌딩 *층 ***호 (화곡동)",서울특별시 강서구 화곡동 **** 성원빌딩,07698,2020-09-14,영업/정상
서울,스타멍스,,"서울특별시 강서구 강서로 ***-**, 지층 **호 (내발산동, 제이에스아이디움)",서울특별시 강서구 내발산동 ***-** 제이에스아이디움,07639,2020-09-22,영업/정상
서울,루나펫,,"서울특별시 강서구 우장산로 ***, *층 (화곡동)",서울특별시 강서구 화곡동 ****-**,07650,2022-05-02,영업/정상
서울,포더독스 강아지 강서 마곡점,,"서울특별시 강서구 마곡중앙*로 **, 마곡역센트럴푸르지오시티 상가동 ***호 (마곡동)",서울특별시 강서구 마곡동 ***-* 마곡역센트럴푸르지오시티 상가동 ***호,07801,2022-05-18,영업/정상
서울,웨스트 펫(West Pet),,"서울특별시 강서구 강서로 ***, 벨리오 ***호 (마곡동)",서울특별시 강서구 마곡동 ***-* 벨리오 ***호,07792,2022-08-04,영업/정상
서울,E.HO Pet,,"서울특별시 강서구 양천로 ***, *층 (가양동)",서울특별시 강서구 가양동 ***-* *층,07573,2022-08-05,영업/정상
서울,푸른들동물병원,02-2699-1222,서울특별시 강서구 양천로 ***-*(염창동),서울특별시 강서구 염창동 ***-**,07543,2023-03-02,영업/정상
서울,심쿵하개 강아지고양이 분양 강서점,,"서울특별시 강서구 송정로 **, *층 (공항동)",서울특별시 강서구 공항동 ***-*,07626,2023-08-14,영업/정상
서울,하이도그 켓,,"서울특별시 강서구 가로공원로**길 **, *층 (화곡동)",서울특별시 강서구 화곡동 ***-**,07761,2023-08-29,영업/정상
서울,웰니스 동물병원,,"서울특별시 강서구 화곡로 ***, 홈플러스강서점앤본사사옥 *층 (등촌동)",서울특별시 강서구 등촌동 ***-** 홈플러스강서점앤본사사옥,07567,2023-08-29,영업/정상
서울,해맑은 동물병원,02-3663-7584,"서울특별시 강서구 양천로**길 **-**, 이스타빌*차 *층 ***호 (가양동)",서울특별시 강서구 가양동 ****-* 이스타빌*차 ***호,07526,2024-03-18,영업/정상
서울,강서고양이분양 나비캣,,"서울특별시 강서구 화곡로**길 **, ***호 (화곡동, 스위트드림아파트)",서울특별시 강서구 화곡동 **** 스위트드림아파트 ***호,07708,2024-04-19,영업/정상
서울,포우블라썸,,"서울특별시 강서구 공항대로 ***, *층 ***호 (마곡동)",서울특별시 강서구 마곡동 ***-* *층 ***호,07806,2024-07-26,영업/정상
서울,하품애니멀&로던트클럽 강서마곡점,,"서울특별시 강서구 공항대로 ***, 센테니아 *층 ***호 (마곡동)",서울특별시 강서구 마곡동 ***-* 센테니아,07802,2024-10-24,영업/정상
서울,부타캣 강서점,,"서울특별시 강서구 공항대로 ***, 열린M타워Ⅱ *층 ***호 (마곡동)",서울특별시 강서구 마곡동 ***-* 열린M타워Ⅱ,07805,2026-01-05,영업/정상
서울,구로애조원,02-868-5911,서울특별시 구로구 구로동로**길 ** (구로동),서울특별시 구로구 구로동 ***-**,08311,2016-01-04,영업/정상
서울,구로다나은동물병원,02-2672-7582,"서울특별시 구로구 신도림로 *, ***호 (신도림동)",서울특별시 구로구 신도림동 ***-* ***호,08206,2022-03-15,영업/정상
서울,로얄수족관,2690-7311,서울특별시 구로구 디지털로**길 ** (구로동),서울특별시 구로구 구로동 ***-** (주)이마트 구로점,08379,2012-09-03,영업/정상
서울,로얄수족관,,"서울특별시 구로구 새말로 ** (구로동, 이마트 신도림내)",,08288,2014-06-17,영업/정상
서울,몽하우스,,"서울특별시 금천구 시흥대로 **-*, *층 (시흥동)","서울특별시 금천구 시흥동 ***-** , *층",08651,2011-04-26,영업/정상
서울,파랑새 동물병원,,,서울특별시 금천구 독산동 ****-****,,2012-04-23,영업/정상
서울,아쿠아플러스(주) 금천점,02-890-8000,"서울특별시 금천구 시흥대로 *** (독산동,홈플러스 *층)",서울특별시 금천구 독산동 ***-* 홈플러스 *층,,2012-08-29,영업/정상
서울,도그킹,02-6487-2227,"서울특별시 금천구 시흥대로 ***, *층 (시흥동)",서울특별시 금천구 시흥동 ***,08628,2017-12-04,영업/정상
서울,릴리퀸 코리아,,"서울특별시 금천구 디지털로*길 **, 대륭포스트타워 *차 제지*층 제비***호 (가산동)",서울특별시 금천구 가산동 **-* 대륭포스트타워 *차,08512,2018-06-20,영업/정상
서울,더독스 강아지분양 서울,,"서울특별시 금천구 두산로 **, 현대지식산업센터 티-엘***호 (독산동)",서울특별시 금천구 독산동 ***-* 현대지식산업센터 티-엘 ***호,08584,2021-03-05,영업/정상
서울,경기관상어,,"서울특별시 금천구 시흥대로 ***, B*층 (독산동, 금천롯데캐슬골드파크*차)",서울특별시 금천구 독산동 **** 금천롯데캐슬골드파크*차,08608,2023-02-15,영업/정상
서울,(주) 엠에이디씨,02-6925-5866,"서울특별시 금천구 가산디지털*로 ***-**, 가산모비우스타워 ****-*호 (가산동)",서울특별시 금천구 가산동 ***-**,08504,2023-02-16,영업/정상
서울,홈플러스 시흥점 수족관,02-895-2080,"서울특별시 금천구 시흥대로 ***, 삼성홈플러스 지하 *층 (시흥동)",서울특별시 금천구 시흥동 ***-** 삼성홈플러스,08632,2023-07-05,영업/정상
서울,웨스티 화이트테리어 직수입 미니비숑 강아지 분양 퍼피픽,,"서울특별시 금천구 가산디지털*로 **-**, 가산 하우스디 와이즈타워 제*층 ***호 (가산동)",서울특별시 금천구 가산동 ***-** 가산 하우스디 와이즈타워 ***호,08592,2026-02-09,영업/정상
서울,패러그린,,"서울특별시 영등포구 문래로 **, 대소빌딩 *층 ***호 (문래동*가)",서울특별시 영등포구 문래동*가 **-** 대소빌딩,07295,2025-01-20,영업/정상
서울,행복한 강아지,,"서울특별시 영등포구 신길로 ***, **동 ***호 (신길동,남서울아파트 A상가)",서울특별시 영등포구 신길동 **** 남서울아파트 A상가 **동 ***호,,2008-10-13,영업/정상
서울,애개애개,,"서울특별시 영등포구 국제금융로*길 * (여의도동,수정상가 ***호)",서울특별시 영등포구 여의도동 **-* 수정상가 ***호,,2008-10-14,영업/정상
서울,도그플러스동물병원,2069-0082,"서울특별시 영등포구 당산로 ** (문래동*가,삼성홈플러스빌딩 *층)",서울특별시 영등포구 문래동*가 **-* 삼성홈플러스빌딩 *층,,2009-03-20,영업/정상
서울,러브펫 동물병원,02-2634-8275,"서울특별시 영등포구 영중로 **, 타임스퀘어 지하층 B***호 (영등포동*가)",서울특별시 영등포구 영등포동*가 *** 타임스퀘어,07305,2009-09-15,영업/정상
서울,(주)그린아쿠아펫,,"서울특별시 영등포구 당산로 **, 홈플러스 *층 (문래동*가)",서울특별시 영등포구 문래동*가 **-* 홈플러스,07297,2012-08-20,영업/정상
서울,화이트홀,,서울특별시 영등포구 경인로 ***-* (영등포동*가),서울특별시 영등포구 영등포동*가 **-*,07303,2016-10-10,영업/정상
서울,베이비몽,02-6180-0086,서울특별시 영등포구 영중로 ** (영등포동*가),서울특별시 영등포구 영등포동*가 **-*,07301,2020-04-20,영업/정상
서울,로얄수족관,,"서울특별시 영등포구 영중로 **, 타임스퀘어 지하*층 (영등포동*가)",서울특별시 영등포구 영등포동*가 *** 타임스퀘어,07305,2020-08-25,영업/정상
서울,신풍,02-835-7572,서울특별시 영등포구 신길로 **(신길동),서울특별시 영등포구 신길동 ****,07436,2021-07-05,영업/정상
서울,주식회사 우연컴퍼니,,"서울특별시 영등포구 선유서로**길 **, 양평동 오피스텔 ***동 *층 B***호 (양평동*가)",서울특별시 영등포구 양평동*가 **-* 양평동 오피스텔 ***동 B***호,07278,2021-10-06,영업/정상
서울,비쇼네,6137-5236,"서울특별시 영등포구 국제금융로 **, 서울 국제금융 센터 비*동 엘*층 (여의도동)",서울특별시 영등포구 여의도동 ** 서울 국제금융 센터,07326,2022-06-16,영업/정상
서울,버디독 강아지분양 안심분양센터 서울 영등포점,,"서울특별시 영등포구 영등포로 ***, 로프트시티 *층 ***호 (영등포동*가)",서울특별시 영등포구 영등포동*가 *-* 로프트시티,07303,2023-04-06,영업/정상
서울,kims pups,,"서울특별시 영등포구 도림로 ***, *층 (신길동)",서울특별시 영등포구 신길동 ***-***,07382,2026-05-19,영업/정상
서울,퍼피 앤,,"서울특별시 관악구 남부순환로 ****, *층 (신림동)",서울특별시 관악구 신림동 ****-**,08776,2024-10-15,영업/정상
서울,나눔,,"서울특별시 관악구 신사로**길 **, ***호 (신림동)",서울특별시 관악구 신림동 ***-**,08702,2018-05-04,영업/정상
서울,독캣 강아지분양 신림점,,"서울특별시 관악구 난곡로 ***, *,*,*층 (신림동)",서울특별시 관악구 신림동 ***-*,08857,2018-10-16,영업/정상
서울,내 품안의 반려견,,"서울특별시 관악구 신림로**길 **, 휴드림 ***호 (신림동)",서울특별시 관악구 신림동 ****-* 휴드림 ***호,08754,2017-07-15,영업/정상
서울,(주)아이싸이랩,,"서울특별시 관악구 관악로 ***, 평창빌딩 ***호 (봉천동)",서울특별시 관악구 봉천동 ****-* 평창빌딩 ***호,08791,2020-10-26,영업/정상
서울,날데려가개,,"서울특별시 관악구 쑥고개로**길 *, *층 (봉천동)",서울특별시 관악구 봉천동 ***-**,08784,2023-12-21,영업/정상
서울,펫나우,,"서울특별시 관악구 호암로**가길 **, *층 (신림동)",서울특별시 관악구 신림동 ****-* 명륜당독서실,08812,2024-01-16,영업/정상
서울,서울강아지분양 고양이분양 서리펫,,"서울특별시 서초구 신반포로**길 **-*, 대산빌딩 *층 (잠원동)",서울특별시 서초구 잠원동 **-** 대산빌딩,06529,2025-07-14,영업/정상
서울,에스제이네이처 이마트양재점,,"서울특별시 서초구 매헌로 **, 지하*층 (양재동)",서울특별시 서초구 양재동 ***,06771,2013-11-01,영업/정상
서울,올리브독,,서울특별시 서초구 주흥길 ** (반포동),서울특별시 서초구 반포동 ***-**,06533,2015-04-06,영업/정상
서울,로즈펫,,서울특별시 서초구 양재천로**길 * (양재동),서울특별시 서초구 양재동 ***-*,06754,2015-04-23,영업/정상
서울,아이러브독 서초점,02-523-8077,서울특별시 서초구 서초대로 *** (방배동),서울특별시 서초구 방배동 ***-**,06661,2015-09-23,영업/정상
서울,언커먼독,02-1600-3466,"서울특별시 서초구 논현로*길 ** (양재동, 서초미르)",서울특별시 서초구 양재동 ***-*,06791,2016-12-07,영업/정상
서울,개아범,,"서울특별시 서초구 신반포로 ** (반포동, 반포상가 *블럭*호)",,06502,2017-05-29,영업/정상
서울,낭만고양이,02-3477-9005,"서울특별시 서초구 사평대로**길 **, *층 (반포동)",서울특별시 서초구 반포동 ***-**,06575,2017-08-17,영업/정상
서울,도그소사이어티,02-582-5998,"서울특별시 서초구 방배중앙로 **, ***호 (방배동)",서울특별시 서초구 방배동 ***-**,06680,2018-07-24,영업/정상
서울,한강아쿠아 롯데마트 서초점,,"서울특별시 서초구 서초대로**길 **, 지하*층 (서초동, 마제스타시티, 힐스테이트 서리풀)","서울특별시 서초구 서초동 ****-* 마제스타시티, 힐스테이트 서리풀",06655,2019-01-04,영업/정상
서울,잇츠그루밍타임,02-533-8086,"서울특별시 서초구 효령로 **, 효서빌딩 (방배동)",서울특별시 서초구 방배동 ***-** 효서빌딩,06687,2021-03-05,영업/정상
서울,킨더펫(Kinder pet),,"서울특별시 서초구 방배중앙로**길 **, 뉴씨엘 (방배동)",서울특별시 서초구 방배동 ***-* 뉴씨엘 ***호,06570,2022-04-21,영업/정상
서울,프리제(frise),,"서울특별시 서초구 논현로**길 **, 두손빌라 *층 ***호 (양재동)",서울특별시 서초구 양재동 ***-* 두손빌라,06781,2022-08-04,영업/정상
서울,퍼피캣 강아지분양 고양이분양 서초양재본점,,"서울특별시 서초구 헌릉로*길 *-*, 내곡플라자 *층 ***호 (내곡동)",서울특별시 서초구 내곡동 *** 내곡플라자,06800,2023-02-16,영업/정상
서울,우진아쿠아,,"서울특별시 서초구 청계산로 **, 농협하나로클럽 *층 (양재동)",서울특별시 서초구 양재동 *** 농협하나로클럽,06797,2023-03-17,영업/정상
서울,디어룸(DEAR:OOM),,"서울특별시 서초구 주흥길 **-**, *층 (반포동)",서울특별시 서초구 반포동 ***-*,06537,2023-11-09,영업/정상
서울,골든햄스터분양 탬펫 강남점,,"서울특별시 서초구 바우뫼로 ***, 성문빌딩 ***호 (양재동)",서울특별시 서초구 양재동 **-** 성문빌딩,06744,2024-04-24,영업/정상
서울,에르멍스,,"서울특별시 강남구 논현로 ***, *층 (논현동)",서울특별시 강남구 논현동 ***-*,06117,2023-11-24,영업/정상
서울,강아지분양 K PUPPY 청담점,,"서울특별시 강남구 학동로**길 **, *층 (청담동)",서울특별시 강남구 청담동 **-**,06065,2024-10-14,영업/정상
서울,미오즈 고양이분양 강아지분양 강남점,,"서울특별시 강남구 압구정로**길 **, ***호 (신사동)",서울특별시 강남구 신사동 ***-*,06031,2025-11-19,영업/정상
서울,르달링,,"서울특별시 강남구 역삼로*길 **, *층 (역삼동)",서울특별시 강남구 역삼동 ***-**,06245,2025-11-26,영업/정상
서울,잇다펫 강아지분양 고양이분양 강남점,,"서울특별시 강남구 선릉로 ***, 제에프***호 (삼성동, 브라운스톤 레전드)",서울특별시 강남구 삼성동 *-* 브라운스톤 레전드,06088,2025-12-03,영업/정상
서울,슈퍼바우,1577-2711,"서울특별시 강남구 선릉로***길 **-*, *층 (신사동)",서울특별시 강남구 신사동 ***-* *층,06018,2012-10-18,영업/정상
서울,강남 요미독앤캣 강아지 분양 고양이 분양,,"서울특별시 강남구 언주로***길 **, *층 (역삼동)",서울특별시 강남구 역삼동 ***-* *층,06143,2013-04-25,영업/정상
